day,XUSDTZEUR,XUNIZEUR,XETHZEUR,XXDGZEUR,XLTCZEUR,XETHZUSD,XUNIZUSD,XXBTZEUR,XXBTZUSD,XXLMZUSD,XNANOZUSD,XXMRZUSD,XEOSZUSD,XUSDTZUSD,XXMRZEUR,XBCHZEUR,XREPV2ZEUR,XXDGZUSD,XNANOZEUR,XXRPZEUR,XLTCZUSD,XEOSZEUR,XXRPZUSD,XXLMZEUR,XBCHZUSD,XREPV2ZUSD
2017-04-14,,,44.9118,,10.8094,47.9698,,1108.4873,1184.9787,0.0031,,20.9268,,0.9849,19.4522,,,,,,11.5666,,,0.0030,,
2017-04-15,,,45.2969,,10.9082,48.6597,,1103.0317,1181.0817,0.0032,,20.8581,,0.9824,19.4971,,,,,,11.7176,,,0.0031,,
2017-04-16,,,45.3190,,10.9355,48.3520,,1106.0833,1183.1093,0.0037,,20.4470,,0.9642,19.2001,,,,,,11.6700,,,0.0034,,
2017-04-17,,,44.8025,,10.9301,48.0933,,1116.8140,1194.4953,0.0036,,20.6990,,0.9434,19.4069,,,,,,11.7285,,,0.0034,,
2017-04-18,,,46.0744,,10.2514,49.4187,,1122.0197,1205.8260,0.0035,,20.8629,,0.9428,19.3533,,,,,,11.0457,,,0.0034,,
2017-04-19,,,45.1859,,9.7330,47.9084,,1124.5130,1204.6210,0.0036,,20.4560,,0.9460,19.1144,,,,,,10.3969,,,0.0033,,
2017-04-20,,,45.5003,,10.0814,48.7060,,1143.5263,1232.5650,0.0034,,20.4496,,0.9413,18.9898,,,,,,10.8282,,,0.0032,,
2017-04-21,,,45.1892,,11.0100,48.5500,,1157.6383,1246.6397,0.0034,,20.0585,,0.9288,18.8377,,,,,,11.8481,,,0.0032,,
2017-04-22,,,44.9096,,12.5485,48.1488,,1143.8287,1232.8243,0.0035,,20.2060,,0.9267,18.7847,,,,,,13.5026,,,0.0032,,
2017-04-23,,,44.7982,,14.0131,48.2813,,1146.9443,1238.4933,0.0035,,20.0984,,0.9187,18.6156,,,,,,15.1003,,,0.0032,,
2017-04-24,,,45.7090,,13.6974,49.4338,,1151.7367,1248.2030,0.0038,,19.8092,,0.9149,18.3267,,,,,,14.7685,,,0.0035,,
2017-04-25,,,45.9108,,13.9106,49.9800,,1165.2023,1268.1633,0.0038,,19.7960,,0.9063,18.1787,,,,,,15.1951,,,0.0035,,
2017-04-26,,,47.8603,,13.9072,52.4136,,1180.9247,1291.4077,0.0040,,19.6520,,0.9199,18.0692,,,,,,15.2202,,,0.0036,,
2017-04-27,,,54.1130,,13.1841,59.3552,,1204.3603,1323.2257,0.0040,,20.9832,,0.9256,19.1663,,,,,,14.5318,,,0.0036,,
2017-04-28,,,62.3967,,13.2272,68.2888,,1204.6467,1325.4433,0.0040,,22.2163,,0.9416,20.1934,,,,,,14.5634,,,0.0041,,
2017-04-29,,,62.9203,,14.0449,69.1763,,1210.1863,1329.0517,0.0047,,22.9226,,0.9381,20.7327,,,,,,15.4503,,,0.0045,,
2017-04-30,,,68.2867,,14.3523,75.1283,,1214.4227,1337.3623,0.0050,,23.7725,,0.9333,21.5465,,,,,,15.7545,,,0.0044,,
2017-05-01,,,67.1936,,14.0374,75.2333,,1252.4963,1387.2893,0.0052,,22.7973,,0.9236,20.4672,,,,,,15.5958,,,0.0046,,
2017-05-02,,,68.9787,,14.3637,75.8751,,1301.9123,1436.0683,0.0050,,22.8417,,0.9268,20.7077,,,,,,15.7327,,,0.0044,,
2017-05-03,,,71.5733,,18.1606,78.9795,,1328.4363,1494.5410,0.0050,,24.6679,,0.9346,22.3903,,,,,,19.9374,,,0.0046,,
2017-05-04,,,80.9628,,21.1474,89.6266,,1384.8800,1534.6717,0.0063,,25.7786,,0.9461,23.3552,,,,,,23.2738,,,0.0058,,
2017-05-05,,,82.7532,,23.1867,90.6331,,1391.6937,1535.7557,0.0104,,27.9683,,0.9632,25.4367,,,,,,25.6913,,,0.0100,,
2017-05-06,,,83.4758,,24.7563,91.8696,,1395.2467,1540.7087,0.0188,,28.3804,,0.9770,26.0339,,,,,,27.1094,,,0.0178,,
2017-05-07,,,80.0366,,26.6667,69.4200,,1406.6580,1475.5090,0.0355,,32.5099,,0.9457,28.7279,,,,,,28.2101,,,0.0377,,
2017-05-08,,,79.5029,,25.8280,82.9600,,1477.8110,1611.1467,0.0436,,29.5840,,0.9630,27.4130,,,,,,28.1337,,,0.0369,,
2017-05-09,,,75.6364,,27.7028,82.8763,,1560.1127,1709.8113,0.0296,,28.0432,,0.9669,25.5421,,,,,,31.3667,,,0.0263,,
2017-05-10,,,80.1167,,30.8000,88.5684,,1609.0903,1753.6667,0.0321,,29.6091,,0.9845,27.1616,,,,,,33.3922,,,0.0293,,
2017-05-11,,,81.0949,,28.1870,88.2765,,1677.2210,1825.3413,0.0359,,29.7373,,0.9729,27.2281,,,,,,31.4770,,,0.0328,,
2017-05-12,,,79.4566,,26.1835,86.3777,,1586.5793,1725.0563,0.0403,,28.9542,,0.9780,26.6982,,,,,,28.3379,,,0.0378,,
2017-05-13,,,79.2828,,25.3990,86.2425,,1587.1340,1729.0680,0.0381,,28.1623,,0.9732,25.8275,,,,,,27.6734,,,0.0352,,
2017-05-14,,,81.1878,,26.4010,87.7794,,1639.2630,1786.2967,0.0386,,28.3322,,0.9767,26.0574,,,,,,28.7625,,,0.0357,,
2017-05-15,,,83.6124,,24.2242,91.0566,,1599.8920,1744.6767,0.0416,,27.8438,,0.9805,25.5814,,,,,,26.3889,,,0.0382,,
2017-05-16,,,81.0333,,21.9433,89.4043,,1598.1903,1759.7040,0.0487,,26.9506,,0.9832,24.5908,,,,,,23.3356,,,0.0444,,
2017-05-17,,,78.3411,,22.3260,86.7608,,1644.4943,1826.4863,0.0492,,27.0545,,0.9788,24.6209,,,,,,24.6128,,,0.0434,,
2017-05-18,,,83.8563,,24.8707,93.4197,,1682.2893,2103.3573,0.0467,,29.7983,,0.9790,26.6392,,,,,0.3210,27.8225,,0.3505,0.0416,,
2017-05-19,,,103.6167,,24.4528,116.0733,,1728.6627,1928.4407,0.0504,,31.2895,,0.9891,27.9627,,,,,0.2744,27.6163,,0.3240,0.0444,,
2017-05-20,,,109.8999,,24.1254,123.4644,,1785.4387,2014.1970,0.0524,,34.3815,,0.9897,30.6214,,,,,0.2968,27.1419,,0.3347,0.0466,,
2017-05-21,,,123.1911,,23.4088,137.4201,,1810.6627,2032.6477,0.0596,,34.5490,,0.9909,30.8431,,,,,0.3000,26.3618,,0.3358,0.0543,,
2017-05-22,,,138.3364,,20.9550,154.7700,,1850.6363,2061.0947,0.0535,,36.2984,,0.9923,32.3264,,,,,0.2575,23.4668,,0.2866,0.0475,,
2017-05-23,,,144.8525,,25.1178,163.2833,,1973.4460,2187.0720,0.0537,,49.0818,,1.0011,43.5090,,,,,0.2834,28.3376,,0.3171,0.0481,,
2017-05-24,,,215.7269,,29.0773,182.9690,,2109.3877,2371.6423,0.0521,,48.8370,,1.0050,43.0353,,,,,0.2626,32.7745,,0.2996,0.0465,,
2017-05-25,,,156.4800,,24.7840,178.5471,,2107.6147,2394.1457,0.0433,,43.5851,,1.0180,37.8210,,,,,0.2264,29.1479,,0.2519,0.0377,,
2017-05-26,,,147.3803,,23.7007,164.9933,,2030.3113,2269.1340,0.0410,,39.3845,,1.0228,35.3936,,,,,0.2441,26.5240,,0.2773,0.0382,,
2017-05-27,,,128.6266,,19.4584,142.5370,,1829.1797,2036.9967,0.0321,,33.1395,,1.0190,29.9860,,,,,0.1817,21.8879,,0.2101,0.0287,,
2017-05-28,,,148.4527,,21.0654,166.4290,,1905.8903,2134.0763,0.0348,,36.5092,,1.0140,32.5529,,,,,0.1951,23.5510,,0.2250,0.0326,,
2017-05-29,,,165.4326,,22.3419,183.7324,,1997.5140,2207.7613,0.0366,,40.1717,,1.0273,36.1149,,,,,0.2068,24.9114,,0.2250,0.0326,,
2017-05-30,,,190.3260,,22.2333,214.0623,,1962.9967,2202.4923,0.0332,,41.5927,,1.0232,37.2771,,,,,0.1891,24.4091,,0.2076,0.0296,,
2017-05-31,,,200.9500,,23.2139,223.3033,,2007.2960,2252.0133,0.0322,,41.4248,,1.0440,36.7644,,,,,0.2072,25.1220,,0.2297,0.0286,,
2017-06-01,,,196.0144,,24.4670,220.5324,,2116.9093,2382.1370,0.0401,,43.2023,,1.0374,38.4691,,,,,0.2704,27.4920,,0.3077,0.0359,,
2017-06-02,,,198.2318,,24.7435,221.6748,,2178.0717,2451.9957,0.0402,,44.1576,,1.0421,39.5778,,,,,0.2708,27.8271,,0.3013,0.0362,,
2017-06-03,,,198.5834,,24.4907,223.0814,,2248.0567,2529.6337,0.0394,,43.2623,,1.0317,38.5303,,,,,0.2576,27.5204,,0.2905,0.0348,,
2017-06-04,,,213.8893,,24.5753,239.4470,,2249.0000,2523.5170,0.0393,,42.6845,,1.0260,38.0735,,,,,0.2608,27.5562,,0.2909,0.0349,,
2017-06-05,,,218.7393,,26.5963,246.0993,,2341.1000,2632.4577,0.0414,,46.6835,,1.0240,41.4024,,,,,0.2588,30.0258,,0.2911,0.0376,,
2017-06-06,,,229.4600,,26.4677,258.9667,,2511.6000,2830.7590,0.0427,,52.2626,,1.0212,46.1616,,,,,0.2516,29.8547,,0.2837,0.0364,,
2017-06-07,,,228.9569,,26.0266,255.0617,,2448.4867,2735.0003,0.0476,,55.4628,,1.0173,49.4889,,,,,0.2540,29.0413,,0.2832,0.0431,,
2017-06-08,,,229.8393,,26.6147,257.4126,,2458.4477,2748.5577,0.0510,,54.8388,,1.0105,49.2711,,,,,0.2549,29.7532,,0.2855,0.0454,,
2017-06-09,,,245.0533,,27.0021,273.1777,,2532.0937,2824.9720,0.0487,,55.9896,,1.0035,50.2818,,,,,0.2560,30.1363,,0.2824,0.0435,,
2017-06-10,,,279.4333,,26.1301,315.1467,,2538.4103,2837.3613,0.0410,,52.2061,,1.0059,46.2214,,,,,0.2355,29.0961,,0.2624,0.0385,,
2017-06-11,,,295.5045,,28.3233,328.4770,,2571.4723,2878.9233,0.0439,,55.2399,,0.9969,49.3465,,,,,0.2331,31.8303,,0.2623,0.0393,,
2017-06-12,,,323.5889,,25.6259,364.9967,,2384.9090,2652.4807,0.0411,,51.4269,,1.0032,45.5852,,,,,0.2169,28.9166,,0.2473,0.0356,,
2017-06-13,,,337.0000,,26.3663,380.3759,,2391.0693,2696.3880,0.0411,,51.2514,,1.0151,45.6578,,,,,0.2309,29.5634,,0.2579,0.0365,,
2017-06-14,,,316.0363,,26.3899,354.0786,,2264.3477,2523.0063,0.0392,,47.8700,,1.0285,43.0290,,,,,0.2429,29.4532,,0.2690,0.0361,,
2017-06-15,,,291.1563,,24.9902,320.8723,,2111.8870,2338.2657,0.0356,,43.5532,,1.0318,39.7182,,,,,0.2166,27.5683,,0.2374,0.0320,,
2017-06-16,,,309.0031,,28.5672,343.5293,,2277.1153,2434.9880,0.0354,,46.5435,,1.0195,42.0805,,,,,0.2217,32.0366,,0.2463,0.0329,,
2017-06-17,,,320.6472,,37.9299,360.2696,,2296.2273,2580.3780,0.0397,,51.0660,,1.0138,45.5962,,,,,0.2273,42.7254,,0.2534,0.0347,,
2017-06-18,,,317.5973,,38.2710,356.5367,,2261.2983,2542.6403,0.0387,,50.8981,,1.0142,44.8997,,,,,0.2348,43.2100,,0.2634,0.0342,,
2017-06-19,,,314.5244,,41.3540,354.9825,,2264.4373,2553.8933,0.0404,,50.4928,,1.0057,44.7949,,,,,0.2426,46.6736,,0.2726,0.0357,,
2017-06-20,,,313.0173,,40.3312,340.4956,,2403.1277,2684.0333,0.0416,,51.6877,,1.0047,46.4366,,,,,0.2693,44.3159,,0.2997,0.0375,,
2017-06-21,,,287.9983,,39.6430,321.8667,,2389.0003,2659.9770,0.0383,,48.8132,,1.0065,44.2182,,,,,0.2497,43.7951,,0.2781,0.0351,,
2017-06-22,,,285.4802,,40.7564,319.6746,,2382.3030,2669.6147,0.0386,,49.7230,,1.0079,44.3302,,,,,0.2433,45.4644,,0.2707,0.0349,,
2017-06-23,,,290.7931,,40.9650,324.0215,,2406.0473,2684.3707,0.0396,,51.0951,,1.0035,45.7580,,,,,0.2563,45.6222,,0.2869,0.0357,,
2017-06-24,,,276.8133,,38.2996,309.3133,,2313.6673,2583.0730,0.0376,,48.7004,,1.0135,43.4817,,,,,0.2513,42.9413,,0.2812,0.0337,,
2017-06-25,,,248.9347,,36.2920,278.4172,,2233.7177,2499.8843,0.0329,,45.6926,,1.0073,40.7174,,,,,0.2310,40.3377,,0.2594,0.0294,,
2017-06-26,,,220.4737,,33.3500,248.1633,,2121.3653,2383.5930,0.0293,,42.9591,,1.0073,37.9669,,,,,0.2152,37.4801,,0.2396,0.0260,,
2017-06-27,,,227.6667,,33.2630,258.8037,,2146.9093,2445.0240,0.0287,,41.6572,,1.0067,36.9830,,,,,0.2155,37.5417,,0.2473,0.0250,,
2017-06-28,,,263.0310,,35.8923,300.2333,,2222.5540,2532.8193,0.0308,,45.8285,,1.0211,39.9574,,,,,0.2294,41.0553,,0.2618,0.0272,,
2017-06-29,,,263.0460,,35.1319,300.6340,,2221.7770,2534.6917,0.0298,,45.9036,,1.0180,40.0807,,,,,0.2235,40.5644,,0.2593,0.0267,,
2017-06-30,,,248.8433,,34.8284,284.1663,,2168.6357,2470.7303,0.0277,,44.2960,,1.0121,38.6585,,,,,0.2175,39.6700,,0.2492,0.0243,,
2017-07-01,,,231.5250,,33.3336,262.7967,,2119.3337,2418.9860,0.0246,,41.5442,1.5867,1.0160,36.4407,,,,,0.2106,37.9937,1.2300,0.2380,0.0219,,
2017-07-02,,,243.0484,,35.1083,276.2515,,2162.5693,2458.1903,0.0256,,42.4726,2.7030,1.0270,37.0837,,,,,0.2169,39.9845,2.3713,0.2458,0.0215,,
2017-07-03,,,244.1000,,39.3183,277.8712,,2231.7053,2534.6470,0.0259,,43.2608,4.5333,1.0178,38.2878,,,,,0.2213,44.5416,3.9533,0.2513,0.0227,,
2017-07-04,,,241.1707,,45.8761,271.6481,,2286.6333,2597.8167,0.0265,,44.9313,3.4189,1.0111,39.7977,,,,,0.2205,51.7777,3.0235,0.2504,0.0234,,
2017-07-05,,,233.6603,,46.7219,265.8533,,2276.5117,2591.9280,0.0252,,45.9764,2.9400,1.0117,40.5529,,,,,0.2213,53.0376,2.5964,0.2511,0.0223,,
2017-07-06,,,234.9940,,45.1292,267.8300,,2284.5470,2600.3263,0.0258,,48.9829,3.2167,1.0126,43.0279,,,,,0.2203,51.2591,2.8374,0.2508,0.0226,,
2017-07-07,,,218.1703,,41.6927,248.0000,,2221.8793,2530.3740,0.0221,,46.4693,2.8667,1.0108,40.8427,,,,,0.2082,47.4246,2.5234,0.2375,0.0194,,
2017-07-08,,,212.7516,,43.2000,241.3333,,2221.6100,2523.5623,0.0195,,44.7842,2.4106,1.0092,39.5255,,,,,0.1979,49.1050,2.1204,0.2244,0.0181,,
2017-07-09,,,212.7439,,43.6766,240.7233,,2217.5000,2517.8060,0.0199,,45.4419,2.2881,1.0091,40.0457,,,,,0.2029,49.7343,2.0144,0.2311,0.0182,,
2017-07-10,,,187.0645,,40.0587,212.1000,,2086.8033,2375.6680,0.0164,,40.8700,1.8041,1.0078,36.3745,,,,,0.1720,45.3749,1.6016,0.1958,0.0143,,
2017-07-11,,,169.5313,,38.4670,193.3333,,2032.9750,2319.7410,0.0146,,37.5006,1.5883,1.0089,32.9331,,,,,0.1513,44.5691,1.3970,0.1757,0.0125,,
2017-07-12,,,185.4114,,40.0723,210.8333,,2058.5767,2341.7860,0.0168,,38.8133,1.8233,1.0076,34.2162,,,,,0.1636,45.9100,1.6186,0.1857,0.0144,,
